STATION,STATION_NAME,DATE,HPCP
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 07:00,0.16
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 08:00,0.18
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 09:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 10:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 11:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 12:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 14:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 15:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 16:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100205 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100206 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 10:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 11:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 14:00,0.13
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 15:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100209 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100210 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100210 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100210 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100210 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100210 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100210 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 14:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 15:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 16:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 17:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 18:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 19:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 20:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 21:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100212 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100215 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100215 05:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100215 06:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100215 07:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100215 08:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100216 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100216 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100216 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100216 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100216 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100221 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100221 23:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100222 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100222 05:00,0.43
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100222 06:00,0.25
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100222 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100222 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100224 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100301 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 02:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 04:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 06:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 09:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 10:00,0.12
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 11:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 12:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 13:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 14:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 15:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 17:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 18:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 20:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100302 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 04:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 05:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 06:00,0.1
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 07:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 08:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 09:00,0.09
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 10:00,0.22
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 11:00,0.21
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 12:00,0.25
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 13:00,0.28
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 14:00,0.21
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 15:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 16:00,0.09
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 17:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 18:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 19:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 20:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 21:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 22:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100310 23:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 00:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 03:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 04:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 06:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 07:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 08:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 09:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 10:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100311 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 10:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 12:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 13:00,0.14
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 14:00,0.11
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 15:00,0.13
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 16:00,0.15
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 18:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100312 20:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100313 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100313 15:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100313 16:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100313 17:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100313 20:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100313 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100314 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100314 19:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100314 20:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100314 21:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100314 22:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100314 23:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100315 00:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100315 01:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100315 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100315 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100315 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 12:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 13:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 14:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 15:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 16:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 17:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 18:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 19:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100317 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100318 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100318 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100318 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100318 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 07:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 08:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 12:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 15:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 16:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 17:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 18:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 19:00,0.32
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100321 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 15:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 16:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 17:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 20:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100322 23:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100323 00:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 14:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 15:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 16:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 21:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 22:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100325 23:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100326 00:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100328 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100328 07:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100328 09:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100328 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100328 11:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100328 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100401 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100408 10:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100408 11:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100408 12:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100408 13:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100408 14:00,0.02
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100408 15:00,0.38
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 03:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 04:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 06:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 07:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 08:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 09:00,0.04
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 10:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 11:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 12:00,0.01
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 13:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 17:00,0.07
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100420 18:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 01:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 02:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 03:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 04:00,0.06
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 05:00,0
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 06:00,0.03
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 07:00,0.08
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 08:00,0.17
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 09:00,0.13
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 12:00,0.22
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 13:00,0.21
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 14:00,0.47
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 15:00,0.05
COOP:090451,ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT GA US,20100424 16:00,0
